Attributed Touch Type,Attributed Touch Time,Install Time,Event Time,Event Name,Event Value,Event Revenue,Event Revenue Currency,Event Revenue USD,Cost Model,Cost Value,Cost Currency,Event Source,Partner,Media Source,Channel,Campaign,Campaign ID,Adset,Adset ID,Ad,Ad ID,Ad Type,Site ID,Region,Country Code,State,City,Postal Code,DMA,IP,Operator,Carrier,Language,AppsFlyer ID,Customer User ID,Android ID,Advertising ID,IMEI,IDFA,IDFV,Device Category,Platform,OS Version,App Version,SDK Version,App ID,App Name,Is Retargeting,Retargeting Conversion Type,Is Primary Attribution,Attribution Lookback,Reengagement Window,Match Type,User Agent,HTTP Referrer,Original URL,Device Model
,,2024-12-11 10:36:16,2024-12-11 10:44:03,app_ad_banner_impression,"{""country_code"":""null"",""impression_id"":""5dbdbf5f-9ad3-4ca3-8e41-4649da3c2cae"",""precision"":""3"",""format"":""banner"",""currency"":""USD"",""source"":""AdMob"",""value"":""0.001232"",""unit_id"":""ca-app-pub-6560243855553100\/6439899818""}",,USD,,,,,SDK,,,,,,,,,,,,EU,UA,63,Pokotylivka,62458,None,146.120.248.58,,,English,1733913375056-1735347403607268343,8b35a57a-55c7-4d80-b2da-4f2709d0436c,,00000000-0000-0000-0000-000000000000,,,,mobile_phone,android,11,6.1.0,v6.12.4,com.binibambini.drawingforgirls,Drawing for Girls GP,false,,true,,,,Dalvik/2.1.0 (Linux; U; Android 11; SM-A325F Build/RP1A.200720.012),,,samsung::SM-A325F
,,2024-11-24 09:30:32,2024-12-11 10:44:01,app_ad_interstitial_impression,"{""country_code"":""null"",""impression_id"":""904075fd-4cbe-4710-a410-fc72d6c869ed"",""precision"":""3"",""format"":""inter"",""currency"":""USD"",""source"":""AdMob"",""value"":""0.001511"",""unit_id"":""ca-app-pub-6560243855553100\/9297691233""}",,USD,,,,,SDK,,,,,,,,,,,,EU,UA,23,Zaporizhzhia,69006,None,188.163.4.123,,,русский,1732440630549-7781998501113259354,2a352b4c-6891-46c1-a149-61935d33afc9,,00000000-0000-0000-0000-000000000000,,,,tablet,android,14,3.4.0,v6.12.4,com.binibambini.drawingforgirls,Drawing for Girls GP,false,,true,,,,Dalvik/2.1.0 (Linux; U; Android 14; TB330XU Build/UP1A.231005.007),,,Lenovo::TB330XU
,,2024-12-11 10:36:16,2024-12-11 10:42:58,app_ad_banner_impression,"{""country_code"":""null"",""impression_id"":""6d5bb1db-2258-40b5-bdef-c1bf9ef0c24e"",""precision"":""3"",""format"":""banner"",""currency"":""USD"",""source"":""AdMob"",""value"":""0.001235"",""unit_id"":""ca-app-pub-6560243855553100\/6439899818""}",,USD,,,,,SDK,,,,,,,,,,,,EU,UA,63,Pokotylivka,62458,None,146.120.248.58,,,English,1733913375056-1735347403607268343,8b35a57a-55c7-4d80-b2da-4f2709d0436c,,00000000-0000-0000-0000-000000000000,,,,mobile_phone,android,11,6.1.0,v6.12.4,com.binibambini.drawingforgirls,Drawing for Girls GP,false,,true,,,,Dalvik/2.1.0 (Linux; U; Android 11; SM-A325F Build/RP1A.200720.012),,,samsung::SM-A325F
,,2024-11-24 09:30:32,2024-12-11 10:42:43,app_ad_interstitial_impression,"{""country_code"":""null"",""impression_id"":""4314e886-669b-4a83-993b-f0b15d858b1b"",""precision"":""1"",""format"":""inter"",""currency"":""USD"",""source"":""AdMob"",""value"":""0.002169"",""unit_id"":""ca-app-pub-6560243855553100\/9297691233""}",,USD,,,,,SDK,,,,,,,,,,,,EU,UA,23,Zaporizhzhia,69006,None,188.163.4.123,,,русский,1732440630549-7781998501113259354,2a352b4c-6891-46c1-a149-61935d33afc9,,00000000-0000-0000-0000-000000000000,,,,tablet,android,14,3.4.0,v6.12.4,com.binibambini.drawingforgirls,Drawing for Girls GP,false,,true,,,,Dalvik/2.1.0 (Linux; U; Android 14; TB330XU Build/UP1A.231005.007),,,Lenovo::TB330XU
,,2024-11-24 09:30:32,2024-12-11 10:42:37,app_ad_banner_impression,"{""country_code"":""null"",""impression_id"":""0cdf81e2-76e6-40a8-bba2-4ba70f731f47"",""precision"":""3"",""format"":""banner"",""currency"":""USD"",""source"":""AdMob"",""value"":""0.001224"",""unit_id"":""ca-app-pub-6560243855553100\/6439899818""}",,USD,,,,,SDK,,,,,,,,,,,,EU,UA,23,Zaporizhzhia,69006,None,188.163.4.123,,,русский,1732440630549-7781998501113259354,2a352b4c-6891-46c1-a149-61935d33afc9,,00000000-0000-0000-0000-000000000000,,,,tablet,android,14,3.4.0,v6.12.4,com.binibambini.drawingforgirls,Drawing for Girls GP,false,,true,,,,Dalvik/2.1.0 (Linux; U; Android 14; TB330XU Build/UP1A.231005.007),,,Lenovo::TB330XU
,,2024-12-11 10:36:16,2024-12-11 10:41:56,app_ad_banner_impression,"{""country_code"":""null"",""impression_id"":""485473c9-09a1-4683-9b6f-d7cfb256da01"",""precision"":""3"",""format"":""banner"",""currency"":""USD"",""source"":""AdMob"",""value"":""0.001238"",""unit_id"":""ca-app-pub-6560243855553100\/6439899818""}",,USD,,,,,SDK,,,,,,,,,,,,EU,UA,63,Pokotylivka,62458,None,146.120.248.58,,,English,1733913375056-1735347403607268343,8b35a57a-55c7-4d80-b2da-4f2709d0436c,,00000000-0000-0000-0000-000000000000,,,,mobile_phone,android,11,6.1.0,v6.12.4,com.binibambini.drawingforgirls,Drawing for Girls GP,false,,true,,,,Dalvik/2.1.0 (Linux; U; Android 11; SM-A325F Build/RP1A.200720.012),,,samsung::SM-A325F
,,2024-11-24 09:30:32,2024-12-11 10:41:34,app_ad_banner_impression,"{""country_code"":""null"",""impression_id"":""83a441bf-3109-420a-9683-3b47051a4372"",""precision"":""3"",""format"":""banner"",""currency"":""USD"",""source"":""AdMob"",""value"":""0.001228"",""unit_id"":""ca-app-pub-6560243855553100\/6439899818""}",,USD,,,,,SDK,,,,,,,,,,,,EU,UA,23,Zaporizhzhia,69006,None,188.163.4.123,,,русский,1732440630549-7781998501113259354,2a352b4c-6891-46c1-a149-61935d33afc9,,00000000-0000-0000-0000-000000000000,,,,tablet,android,14,3.4.0,v6.12.4,com.binibambini.drawingforgirls,Drawing for Girls GP,false,,true,,,,Dalvik/2.1.0 (Linux; U; Android 14; TB330XU Build/UP1A.231005.007),,,Lenovo::TB330XU
,,2024-12-11 10:36:16,2024-12-11 10:40:56,app_ad_banner_impression,"{""country_code"":""null"",""impression_id"":""e138d448-7925-49bd-ae0e-4f491b7489f8"",""precision"":""3"",""format"":""banner"",""currency"":""USD"",""source"":""AdMob"",""value"":""0.001203"",""unit_id"":""ca-app-pub-6560243855553100\/6439899818""}",,USD,,,,,SDK,,,,,,,,,,,,EU,UA,63,Pokotylivka,62458,None,146.120.248.58,,,English,1733913375056-1735347403607268343,8b35a57a-55c7-4d80-b2da-4f2709d0436c,,00000000-0000-0000-0000-000000000000,,,,mobile_phone,android,11,6.1.0,v6.12.4,com.binibambini.drawingforgirls,Drawing for Girls GP,false,,true,,,,Dalvik/2.1.0 (Linux; U; Android 11; SM-A325F Build/RP1A.200720.012),,,samsung::SM-A325F
,,2024-11-24 09:30:32,2024-12-11 10:40:31,app_ad_banner_impression,"{""country_code"":""null"",""impression_id"":""00e3137a-70c5-401e-934f-eda6c1725715"",""precision"":""3"",""format"":""banner"",""currency"":""USD"",""source"":""AdMob"",""value"":""0.001228"",""unit_id"":""ca-app-pub-6560243855553100\/6439899818""}",,USD,,,,,SDK,,,,,,,,,,,,EU,UA,23,Zaporizhzhia,69006,None,188.163.4.123,,,русский,1732440630549-7781998501113259354,2a352b4c-6891-46c1-a149-61935d33afc9,,00000000-0000-0000-0000-000000000000,,,,tablet,android,14,3.4.0,v6.12.4,com.binibambini.drawingforgirls,Drawing for Girls GP,false,,true,,,,Dalvik/2.1.0 (Linux; U; Android 14; TB330XU Build/UP1A.231005.007),,,Lenovo::TB330XU
,,2024-11-24 09:30:32,2024-12-11 10:39:29,app_ad_banner_impression,"{""country_code"":""null"",""impression_id"":""07d54c6a-ff35-47d3-8ec6-e7daebbe5c1c"",""precision"":""3"",""format"":""banner"",""currency"":""USD"",""source"":""AdMob"",""value"":""0.002082"",""unit_id"":""ca-app-pub-6560243855553100\/6439899818""}",,USD,,,,,SDK,,,,,,,,,,,,EU,UA,23,Zaporizhzhia,69006,None,188.163.4.123,,,русский,1732440630549-7781998501113259354,2a352b4c-6891-46c1-a149-61935d33afc9,,00000000-0000-0000-0000-000000000000,,,,tablet,android,14,3.4.0,v6.12.4,com.binibambini.drawingforgirls,Drawing for Girls GP,false,,true,,,,Dalvik/2.1.0 (Linux; U; Android 14; TB330XU Build/UP1A.231005.007),,,Lenovo::TB330XU
,,2023-05-05 05:28:06,2024-12-11 10:30:21,app_ad_interstitial_impression,"{""country_code"":""null"",""impression_id"":""7b23609d-59fa-47a6-bae1-5702f6c86919"",""precision"":""1"",""format"":""inter"",""currency"":""USD"",""source"":""AdMob"",""value"":""0.002169"",""unit_id"":""ca-app-pub-6560243855553100\/9297691233""}",,USD,,,,,SDK,,,,,,,,,,,,EU,UA,46,Lviv,79059,None,45.89.90.222,KYIVSTAR,UA-KYIVSTAR,українська,1709451906471-4282195805687771134,19381604-53ea-4034-ad71-36de2e8aceb1,,00000000-0000-0000-0000-000000000000,,,,mobile_phone,android,13,3.4.2,v6.12.4,com.binibambini.drawingforgirls,Drawing for Girls GP,false,,true,,,,Dalvik/2.1.0 (Linux; U; Android 13; 2201117SY Build/TP1A.220624.014),,,Redmi::2201117SY
,,2024-11-12 16:38:42,2024-12-11 10:18:27,app_ad_interstitial_impression,"{""country_code"":""null"",""impression_id"":""eeaeae89-1756-445c-8360-ca26a6c4d3b6"",""precision"":""1"",""format"":""inter"",""currency"":""USD"",""source"":""AdMob"",""value"":""0.002169"",""unit_id"":""ca-app-pub-6560243855553100\/9297691233""}",,USD,,,,,SDK,,,,,,,,,,,,EU,UA,21,Rakhiv,90600,None,193.30.245.18,life:),lifecell,українська,1731429520531-6227267265218278344,76b7fd4f-5b53-4593-8548-b8f315c910c0,,00000000-0000-0000-0000-000000000000,,,,mobile_phone,android,11,3.4.2,v6.12.4,com.binibambini.drawingforgirls,Drawing for Girls GP,false,,true,,,,Dalvik/2.1.0 (Linux; U; Android 11; BISON Build/RP1A.200720.011),,,UMIDIGI::BISON
,,2024-07-31 18:19:50,2024-12-11 10:14:32,app_ad_interstitial_impression,"{""country_code"":""null"",""impression_id"":""406e0a88-8293-4a0d-9af2-1c01a88ca673"",""precision"":""3"",""format"":""inter"",""currency"":""USD"",""source"":""AdMob"",""value"":""0.001531"",""unit_id"":""ca-app-pub-6560243855553100\/9297691233""}",,USD,,,,,SDK,,,,,,,,,,,,EU,UA,12,Kryvyi Rih,50089,None,188.163.40.17,lifecell,lifecell,українська,1722449986735-1939259941147836164,3e37762f-d1dc-47c1-952d-a85b0ee809aa,,00000000-0000-0000-0000-000000000000,,,,tablet,android,12,3.4.0,v6.12.4,com.binibambini.drawingforgirls,Drawing for Girls GP,false,,true,,,,Dalvik/2.1.0 (Linux; U; Android 12; Lenovo TB-X6C6X Build/SP1A.210812.016),,,Lenovo::Lenovo TB-X6C6X
,,2024-12-11 10:05:14,2024-12-11 10:08:51,app_ad_interstitial_impression,"{""country_code"":""null"",""impression_id"":""c0443d5d-c49d-42b7-b0c0-34997af41389"",""precision"":""3"",""format"":""inter"",""currency"":""USD"",""source"":""AdMob"",""value"":""0.001504"",""unit_id"":""ca-app-pub-6560243855553100\/9297691233""}",,USD,,,,,SDK,,,,,,,,,,,,EU,UA,59,Sumy,40009,None,95.47.151.126,KYIVSTAR,UA-KYIVSTAR,русский,1733911513915-6222617137063159349,f8af753a-cb57-4af9-94d4-b9cce625c858,,00000000-0000-0000-0000-000000000000,,,,mobile_phone,android,10,3.4.0,v6.12.4,com.binibambini.drawingforgirls,Drawing for Girls GP,false,,true,,,,Dalvik/2.1.0 (Linux; U; Android 10; Redmi Note 8 Pro MIUI/V12.0.8.0.QGGMIXM),,,Redmi::Redmi Note 8 Pro
,,2024-12-11 10:05:14,2024-12-11 10:07:43,app_ad_interstitial_impression,"{""country_code"":""null"",""impression_id"":""31e7c654-8538-4e4f-a88c-934df217968f"",""precision"":""1"",""format"":""inter"",""currency"":""USD"",""source"":""AdMob"",""value"":""0.002169"",""unit_id"":""ca-app-pub-6560243855553100\/9297691233""}",,USD,,,,,SDK,,,,,,,,,,,,EU,UA,59,Sumy,40009,None,95.47.151.126,KYIVSTAR,UA-KYIVSTAR,русский,1733911513915-6222617137063159349,f8af753a-cb57-4af9-94d4-b9cce625c858,,00000000-0000-0000-0000-000000000000,,,,mobile_phone,android,10,3.4.0,v6.12.4,com.binibambini.drawingforgirls,Drawing for Girls GP,false,,true,,,,Dalvik/2.1.0 (Linux; U; Android 10; Redmi Note 8 Pro MIUI/V12.0.8.0.QGGMIXM),,,Redmi::Redmi Note 8 Pro
,,2024-12-11 10:05:14,2024-12-11 10:05:24,app_ad_banner_impression,"{""country_code"":""null"",""impression_id"":""2482cc74-5aa1-44c7-b4a9-97732ddb17df"",""precision"":""3"",""format"":""banner"",""currency"":""USD"",""source"":""AdMob"",""value"":""0.001216"",""unit_id"":""ca-app-pub-6560243855553100\/6439899818""}",,USD,,,,,SDK,,,,,,,,,,,,EU,UA,59,Sumy,40009,None,95.47.151.126,KYIVSTAR,UA-KYIVSTAR,русский,1733911513915-6222617137063159349,f8af753a-cb57-4af9-94d4-b9cce625c858,,00000000-0000-0000-0000-000000000000,,,,mobile_phone,android,10,3.4.0,v6.12.4,com.binibambini.drawingforgirls,Drawing for Girls GP,false,,true,,,,Dalvik/2.1.0 (Linux; U; Android 10; Redmi Note 8 Pro MIUI/V12.0.8.0.QGGMIXM),,,Redmi::Redmi Note 8 Pro
,,2024-10-31 23:14:23,2024-12-11 09:58:39,app_ad_interstitial_impression,"{""country_code"":""null"",""impression_id"":""68297b3e-7d44-41f2-9c59-3addc63fb357"",""precision"":""1"",""format"":""inter"",""currency"":""USD"",""source"":""AdMob"",""value"":""0.002169"",""unit_id"":""ca-app-pub-6560243855553100\/9297691233""}",,USD,,,,,SDK,,,,,,,,,,,,EU,UA,32,Krasylivka,07451,None,94.131.199.141,,,українська,1730416461778-4771074960321522068,dbdd306f-238b-44fb-8258-331333d42c07,,00000000-0000-0000-0000-000000000000,,,,tablet,android,14,3.4.0,v6.12.4,com.binibambini.drawingforgirls,Drawing for Girls GP,false,,true,,,,Dalvik/2.1.0 (Linux; U; Android 14; SM-X110 Build/UP1A.231005.007),,,samsung::SM-X110
,,2024-12-03 12:57:16,2024-12-11 09:57:27,app_ad_banner_impression,"{""country_code"":""null"",""impression_id"":""5e2441f8-50a6-4350-9277-54df5a8530ac"",""precision"":""3"",""format"":""banner"",""currency"":""USD"",""source"":""AdMob"",""value"":""0.001217"",""unit_id"":""ca-app-pub-6560243855553100\/6439899818""}",,USD,,,,,SDK,,,,,,,,,,,,EU,UA,68,Kamianets-Podilskyi,32313,None,46.133.166.11,Vodafone UA,Vodafone UA,українська,1733230635190-5621419280957560690,93b18f0b-6f3f-4c70-b9f6-b12f85cbd966,,00000000-0000-0000-0000-000000000000,,,,mobile_phone,android,13,3.4.2,v6.12.4,com.binibambini.drawingforgirls,Drawing for Girls GP,false,,true,,,,Dalvik/2.1.0 (Linux; U; Android 13; CPH2273 Build/TP1A.220905.001),,,OPPO::CPH2273
,,2024-12-11 09:41:40,2024-12-11 09:46:15,app_ad_interstitial_impression,"{""country_code"":""null"",""impression_id"":""407d1933-3b19-4e3b-a0cf-df06f37367e4"",""precision"":""3"",""format"":""inter"",""currency"":""USD"",""source"":""AdMob"",""value"":""0.001532"",""unit_id"":""ca-app-pub-6560243855553100\/9297691233""}",,USD,,,,,SDK,,,,,,,,,,,,EU,UA,48,Shevchenkove,57263,None,93.170.15.248,Vodafone UA,Vodafone UA,русский,1733910096533-9006229161383677002,1e663de8-1e18-4aff-b520-f8875d57631c,,00000000-0000-0000-0000-000000000000,,,,mobile_phone,android,11,3.4.2,v6.12.4,com.binibambini.drawingforgirls,Drawing for Girls GP,false,,true,,,,Dalvik/2.1.0 (Linux; U; Android 11; SM-A307FN Build/RP1A.200720.012),,,samsung::SM-A307FN
,,2024-12-11 09:41:40,2024-12-11 09:45:40,app_ad_interstitial_impression,"{""country_code"":""null"",""impression_id"":""7bc7ee8e-26e8-46ab-841b-f494634753af"",""precision"":""1"",""format"":""inter"",""currency"":""USD"",""source"":""AdMob"",""value"":""0.002169"",""unit_id"":""ca-app-pub-6560243855553100\/9297691233""}",,USD,,,,,SDK,,,,,,,,,,,,EU,UA,48,Shevchenkove,57263,None,93.170.15.248,Vodafone UA,Vodafone UA,русский,1733910096533-9006229161383677002,1e663de8-1e18-4aff-b520-f8875d57631c,,00000000-0000-0000-0000-000000000000,,,,mobile_phone,android,11,3.4.2,v6.12.4,com.binibambini.drawingforgirls,Drawing for Girls GP,false,,true,,,,Dalvik/2.1.0 (Linux; U; Android 11; SM-A307FN Build/RP1A.200720.012),,,samsung::SM-A307FN
,,2024-10-24 16:33:29,2024-12-11 09:44:09,app_ad_interstitial_impression,"{""country_code"":""null"",""impression_id"":""b9ccb3d7-ed22-4354-80ca-2d0b3d317418"",""precision"":""3"",""format"":""inter"",""currency"":""USD"",""source"":""AdMob"",""value"":""0.001564"",""unit_id"":""ca-app-pub-6560243855553100\/9297691233""}",,USD,,,,,SDK,,,,,,,,,,,,EU,UA,18,Hulsk,11782,None,91.214.139.64,Vodafone UA,Vodafone UA,українська,1729787603971-5108619517391730574,b8cb9188-3853-42c5-9ae0-7a936bbcecfa,,00000000-0000-0000-0000-000000000000,,,,mobile_phone,android,11,3.4.0,v6.12.4,com.binibambini.drawingforgirls,Drawing for Girls GP,false,,true,,,,Dalvik/2.1.0 (Linux; U; Android 11; SM-M127F Build/RP1A.200720.012),,,samsung::SM-M127F
,,2024-12-07 14:27:25,2024-12-11 09:44:06,app_ad_banner_impression,"{""country_code"":""null"",""impression_id"":""546098a1-0e75-4f1f-ad75-87281943b890"",""precision"":""3"",""format"":""banner"",""currency"":""USD"",""source"":""AdMob"",""value"":""0.001224"",""unit_id"":""ca-app-pub-6560243855553100\/6439899818""}",,USD,,,,,SDK,,,,,,,,,,,,EU,UA,21,Chop,89502,None,46.211.163.187,KYIVSTAR,KYIVSTAR,українська,1733581647299-6365487641948689592,f7bb60fe-eabf-4d3d-9012-ef8a5f620924,,00000000-0000-0000-0000-000000000000,,,,mobile_phone,android,10,3.4.0,v6.12.4,com.binibambini.drawingforgirls,Drawing for Girls GP,false,,true,,,,Dalvik/2.1.0 (Linux; U; Android 10; JSN-L21 Build/HONORJSN-L21),,,HONOR::JSN-L21
,,2024-12-11 09:41:40,2024-12-11 09:43:19,app_ad_interstitial_impression,"{""country_code"":""null"",""impression_id"":""7422eb7e-b4f7-4b5b-b50e-ab6a7206f0cf"",""precision"":""1"",""format"":""inter"",""currency"":""USD"",""source"":""AdMob"",""value"":""0.002169"",""unit_id"":""ca-app-pub-6560243855553100\/9297691233""}",,USD,,,,,SDK,,,,,,,,,,,,EU,UA,48,Shevchenkove,57263,None,93.170.15.248,Vodafone UA,Vodafone UA,русский,1733910096533-9006229161383677002,1e663de8-1e18-4aff-b520-f8875d57631c,,00000000-0000-0000-0000-000000000000,,,,mobile_phone,android,11,3.4.2,v6.12.4,com.binibambini.drawingforgirls,Drawing for Girls GP,false,,true,,,,Dalvik/2.1.0 (Linux; U; Android 11; SM-A307FN Build/RP1A.200720.012),,,samsung::SM-A307FN
,,2024-12-07 14:27:25,2024-12-11 09:42:53,app_ad_banner_impression,"{""country_code"":""null"",""impression_id"":""41311add-e7bb-4b8d-9e8a-263f4ca5d343"",""precision"":""3"",""format"":""banner"",""currency"":""USD"",""source"":""AdMob"",""value"":""0.001234"",""unit_id"":""ca-app-pub-6560243855553100\/6439899818""}",,USD,,,,,SDK,,,,,,,,,,,,EU,UA,21,Chop,89502,None,46.211.163.187,KYIVSTAR,KYIVSTAR,українська,1733581647299-6365487641948689592,f7bb60fe-eabf-4d3d-9012-ef8a5f620924,,00000000-0000-0000-0000-000000000000,,,,mobile_phone,android,10,3.4.0,v6.12.4,com.binibambini.drawingforgirls,Drawing for Girls GP,false,,true,,,,Dalvik/2.1.0 (Linux; U; Android 10; JSN-L21 Build/HONORJSN-L21),,,HONOR::JSN-L21
,,2024-12-07 14:27:25,2024-12-11 09:41:53,app_ad_banner_impression,"{""country_code"":""null"",""impression_id"":""da3aade0-5f30-49f4-ad81-332309543ac9"",""precision"":""3"",""format"":""banner"",""currency"":""USD"",""source"":""AdMob"",""value"":""0.002108"",""unit_id"":""ca-app-pub-6560243855553100\/6439899818""}",,USD,,,,,SDK,,,,,,,,,,,,EU,UA,21,Chop,89502,None,46.211.163.187,KYIVSTAR,KYIVSTAR,українська,1733581647299-6365487641948689592,f7bb60fe-eabf-4d3d-9012-ef8a5f620924,,00000000-0000-0000-0000-000000000000,,,,mobile_phone,android,10,3.4.0,v6.12.4,com.binibambini.drawingforgirls,Drawing for Girls GP,false,,true,,,,Dalvik/2.1.0 (Linux; U; Android 10; JSN-L21 Build/HONORJSN-L21),,,HONOR::JSN-L21
,,2024-12-11 09:29:53,2024-12-11 09:36:15,app_ad_interstitial_impression,"{""country_code"":""null"",""impression_id"":""bbb3be23-6a2f-4d96-b493-140587dad350"",""precision"":""3"",""format"":""inter"",""currency"":""USD"",""source"":""AdMob"",""value"":""0.001548"",""unit_id"":""ca-app-pub-6560243855553100\/9297691233""}",,USD,,,,,SDK,,,,,,,,,,,,EU,UA,05,Vinnytsia,21029,None,193.107.107.146,,,русский,1733909374014-7276780354593709067,90f1583b-7a12-4130-9a65-a3a86350a31d,,00000000-0000-0000-0000-000000000000,,,,mobile_phone,android,9,3.4.0,v6.12.4,com.binibambini.drawingforgirls,Drawing for Girls GP,false,,true,,,,Dalvik/2.1.0 (Linux; U; Android 9; Redmi S2 MIUI/V12.0.2.0.PEFMIXM),,,xiaomi::Redmi S2
,,2024-12-10 16:50:51,2024-12-11 09:36:13,app_ad_interstitial_impression,"{""country_code"":""null"",""impression_id"":""26294091-1813-4a05-a89c-11bb89b0331a"",""precision"":""1"",""format"":""inter"",""currency"":""USD"",""source"":""AdMob"",""value"":""0.002169"",""unit_id"":""ca-app-pub-6560243855553100\/9297691233""}",,USD,,,,,SDK,,,,,,,,,,,,EU,UA,07,Rakiv Lis,44524,None,185.204.70.28,,,українська,1733849442554-1087031147182905648,dc78f347-7516-41e7-bcd9-89a2269bcce7,,00000000-0000-0000-0000-000000000000,,,,mobile_phone,android,11,3.4.0,v6.12.4,com.binibambini.drawingforgirls,Drawing for Girls GP,false,,true,,,,Dalvik/2.1.0 (Linux; U; Android 11; SM-A307FN Build/RP1A.200720.012),,,samsung::SM-A307FN
,,2024-12-10 16:50:51,2024-12-11 09:34:14,app_ad_banner_impression,"{""country_code"":""null"",""impression_id"":""200060c2-0fb4-4482-baa7-2edae1408c91"",""precision"":""3"",""format"":""banner"",""currency"":""USD"",""source"":""AdMob"",""value"":""0.001248"",""unit_id"":""ca-app-pub-6560243855553100\/6439899818""}",,USD,,,,,SDK,,,,,,,,,,,,EU,UA,07,Rakiv Lis,44524,None,185.204.70.28,,,українська,1733849442554-1087031147182905648,dc78f347-7516-41e7-bcd9-89a2269bcce7,,00000000-0000-0000-0000-000000000000,,,,mobile_phone,android,11,3.4.0,v6.12.4,com.binibambini.drawingforgirls,Drawing for Girls GP,false,,true,,,,Dalvik/2.1.0 (Linux; U; Android 11; SM-A307FN Build/RP1A.200720.012),,,samsung::SM-A307FN
,,2024-12-11 09:29:53,2024-12-11 09:34:01,app_ad_interstitial_impression,"{""country_code"":""null"",""impression_id"":""971f600b-8f7c-4bd5-aa30-2ef5248af0ec"",""precision"":""3"",""format"":""inter"",""currency"":""USD"",""source"":""AdMob"",""value"":""0.001568"",""unit_id"":""ca-app-pub-6560243855553100\/9297691233""}",,USD,,,,,SDK,,,,,,,,,,,,EU,UA,05,Stryzhavka,23211,None,193.107.107.142,,,русский,1733909374014-7276780354593709067,90f1583b-7a12-4130-9a65-a3a86350a31d,,00000000-0000-0000-0000-000000000000,,,,mobile_phone,android,9,3.4.0,v6.12.4,com.binibambini.drawingforgirls,Drawing for Girls GP,false,,true,,,,Dalvik/2.1.0 (Linux; U; Android 9; Redmi S2 MIUI/V12.0.2.0.PEFMIXM),,,xiaomi::Redmi S2
,,2024-12-11 09:29:53,2024-12-11 09:33:53,app_ad_banner_impression,"{""country_code"":""null"",""impression_id"":""aed68abc-c4ea-4f3a-9a32-9af3754780fc"",""precision"":""3"",""format"":""banner"",""currency"":""USD"",""source"":""AdMob"",""value"":""0.001212"",""unit_id"":""ca-app-pub-6560243855553100\/6439899818""}",,USD,,,,,SDK,,,,,,,,,,,,EU,UA,05,Stryzhavka,23211,None,193.107.107.142,,,русский,1733909374014-7276780354593709067,90f1583b-7a12-4130-9a65-a3a86350a31d,,00000000-0000-0000-0000-000000000000,,,,mobile_phone,android,9,3.4.0,v6.12.4,com.binibambini.drawingforgirls,Drawing for Girls GP,false,,true,,,,Dalvik/2.1.0 (Linux; U; Android 9; Redmi S2 MIUI/V12.0.2.0.PEFMIXM),,,xiaomi::Redmi S2
,,2024-10-31 23:14:23,2024-12-11 09:32:23,app_ad_interstitial_impression,"{""country_code"":""null"",""impression_id"":""77b3a74b-39b3-41a4-9374-518f80d5c3e9"",""precision"":""3"",""format"":""inter"",""currency"":""USD"",""source"":""AdMob"",""value"":""0.002731"",""unit_id"":""ca-app-pub-6560243855553100\/9297691233""}",,USD,,,,,SDK,,,,,,,,,,,,EU,UA,32,Krasylivka,07451,None,94.131.199.141,,,українська,1730416461778-4771074960321522068,dbdd306f-238b-44fb-8258-331333d42c07,,00000000-0000-0000-0000-000000000000,,,,tablet,android,14,3.4.0,v6.12.4,com.binibambini.drawingforgirls,Drawing for Girls GP,false,,true,,,,Dalvik/2.1.0 (Linux; U; Android 14; SM-X110 Build/UP1A.231005.007),,,samsung::SM-X110
,,2024-12-11 09:29:53,2024-12-11 09:31:19,app_ad_banner_impression,"{""country_code"":""null"",""impression_id"":""bd6fab46-62d6-4476-8575-85402f646132"",""precision"":""3"",""format"":""banner"",""currency"":""USD"",""source"":""AdMob"",""value"":""0.001219"",""unit_id"":""ca-app-pub-6560243855553100\/6439899818""}",,USD,,,,,SDK,,,,,,,,,,,,EU,UA,05,Vinnytsia,21029,None,193.107.107.146,,,русский,1733909374014-7276780354593709067,90f1583b-7a12-4130-9a65-a3a86350a31d,,00000000-0000-0000-0000-000000000000,,,,mobile_phone,android,9,3.4.0,v6.12.4,com.binibambini.drawingforgirls,Drawing for Girls GP,false,,true,,,,Dalvik/2.1.0 (Linux; U; Android 9; Redmi S2 MIUI/V12.0.2.0.PEFMIXM),,,xiaomi::Redmi S2
,,2024-10-31 23:14:23,2024-12-11 09:30:53,app_ad_banner_impression,"{""country_code"":""null"",""impression_id"":""a9a2bf72-8ac2-4766-9227-eebb95353330"",""precision"":""3"",""format"":""banner"",""currency"":""USD"",""source"":""AdMob"",""value"":""0.001203"",""unit_id"":""ca-app-pub-6560243855553100\/6439899818""}",,USD,,,,,SDK,,,,,,,,,,,,EU,UA,32,Krasylivka,07451,None,94.131.199.141,,,українська,1730416461778-4771074960321522068,dbdd306f-238b-44fb-8258-331333d42c07,,00000000-0000-0000-0000-000000000000,,,,tablet,android,14,3.4.0,v6.12.4,com.binibambini.drawingforgirls,Drawing for Girls GP,false,,true,,,,Dalvik/2.1.0 (Linux; U; Android 14; SM-X110 Build/UP1A.231005.007),,,samsung::SM-X110
